Caller_ID,Timestamp,Caller_Location,Receiver_Location,Service_Type,Call_Duration_Seconds,Data_Transferred_MB,Network_Tower_ID,Customer_Plan,Call_Direction,Roaming_Status,Network_Congestion_Level,Signal_Strength,Time_to_Connect_Seconds,Allocated_Bandwidth_MB
4584,3/30/2022 22:06,Surat,Nagpur,Data,133,56.59137823,Tower_5,Postpaid,Outgoing,Yes,Low,-55.30442912,4.067535469,5
4585,6/23/2022 6:19,Hyderabad,Delhi,Video,229,146.4378001,Tower_15,Prepaid,Outgoing,No,Low,-68.4547341,2.386025862,5
4586,6/8/2022 11:30,Lucknow,Chennai,,292,74.109847,Tower_17,Postpaid,Incoming,Yes,High,-85.27632967,5.281300191,5
4587,6/11/2023 10:50,Pune,Bengaluru,Video,184,476.9720361,Tower_5,Prepaid,Outgoing,No,Low,-83.65676129,8.420253921,40.90374647
4588,12/7/2022 13:27,Jaipur,Chennai,Video,1015,242.3527869,Tower_10,Prepaid,Outgoing,Yes,Medium,-78.77811907,9.05539859,57.82058488
4589,7/1/2022 6:12,Delhi,Ahmedabad,Voice,541,59.33175144,Tower_9,Prepaid,Outgoing,Yes,Medium,-83.40791411,1.923876723,9.033305003
4590,6/17/2023 2:04,Kolkata,Jaipur,Video,322,285.6305939,Tower_6,Postpaid,Incoming,Yes,Low,-77.64083786,4.514071738,5
4591,9/15/2023 20:05,Mumbai,Surat,Video,236,250.9461267,Tower_19,Prepaid,Outgoing,Yes,Medium,-55.60003125,1.209040421,5
4592,5/14/2022 6:19,Lucknow,Mumbai,Voice,203,92.0940354,Tower_10,Prepaid,Incoming,Yes,Medium,-78.40292096,5.647688616,5
4593,1/19/2023 21:28,Bengaluru,Surat,Data,837,12.71159011,Tower_19,Postpaid,Incoming,No,Low,-69.71505017,9.324052502,69.34651021
4594,12/12/2022 17:26,Ahmedabad,Chennai,Voice,725,59.26685478,Tower_16,Postpaid,,No,Low,-63.0587496,8.603633856,
4595,7/16/2023 19:42,Pune,Lucknow,Voice,322,26.57610878,Tower_4,Postpaid,Incoming,No,Medium,-55.56714957,4.794886061,5
4596,9/7/2023 10:56,Ahmedabad,Ahmedabad,Video,244,117.506774,Tower_9,Postpaid,,Yes,Medium,-73.62909085,3.654841455,
4597,2/27/2022 6:18,Ahmedabad,Jaipur,Video,534,64.38617036,Tower_17,Prepaid,Incoming,Yes,High,-58.24876922,5.211380961,
4598,9/20/2023 11:21,Nagpur,Bengaluru,Data,274,50.87273532,Tower_9,Prepaid,Incoming,No,High,-82.15782594,9.170758785,5
4599,5/1/2023 6:20,Mumbai,Jaipur,Video,157,300.8656443,Tower_7,Prepaid,Incoming,Yes,Low,-72.69470203,8.371932899,39.69779198
4600,1/8/2023 8:44,Pune,Ahmedabad,Data,728,12.92068006,Tower_5,Postpaid,Incoming,Yes,High,-67.86847193,9.541257859,13.26025846
4601,11/11/2022 20:47,Delhi,Lucknow,Video,289,413.9808976,Tower_11,Postpaid,Incoming,No,High,-74.31546438,3.975517984,85.79489195
4602,11/28/2022 22:25,Ahmedabad,Jaipur,Voice,236,,Tower_16,Prepaid,,Yes,Medium,-56.99534516,1.714674199,
4603,3/29/2022 6:28,Surat,Jaipur,Video,129,101.6650914,Tower_12,Postpaid,Outgoing,No,Low,-73.00551768,7.790695523,5
4604,4/2/2023 2:30,Surat,Delhi,,333,,Tower_12,Prepaid,Outgoing,Yes,High,-74.72779466,1.778776995,
4605,2/6/2023 9:50,Pune,Pune,Video,136,147.4340003,Tower_18,Postpaid,Incoming,No,High,-82.21883954,1.687651545,5
4606,5/24/2023 11:21,Lucknow,Surat,Voice,99,84.34743531,Tower_12,Postpaid,Outgoing,Yes,High,-61.91123672,5.849864573,5
4607,6/25/2022 4:09,Hyderabad,Lucknow,Voice,37,59.57328342,Tower_17,Postpaid,,Yes,Low,-64.4862328,5.886054832,5
4608,3/15/2022 2:17,Ahmedabad,Pune,Data,408,30.81398993,,Prepaid,Incoming,No,Low,-72.62593921,5.871970698,
4609,6/7/2022 18:14,Hyderabad,Surat,Data,557,61.38908215,Tower_7,Postpaid,,Yes,Medium,-64.2792927,6.205148456,45.55375237
4610,8/29/2022 2:09,Bengaluru,Hyderabad,Voice,541,77.36486893,Tower_13,Postpaid,Outgoing,Yes,High,-54.44614795,5.666155747,19.86572803
4611,9/23/2022 16:28,Jaipur,Bengaluru,Data,300,43.16665216,Tower_2,Prepaid,Incoming,No,High,-79.08854117,3.308165126,5
4612,9/8/2023 10:22,Mumbai,Kolkata,Data,101,10.26716599,Tower_7,,Incoming,Yes,Low,-71.9095596,4.413240016,5
4613,4/19/2023 4:16,Ahmedabad,Kolkata,Voice,340,49.17663552,Tower_1,Postpaid,Outgoing,Yes,Low,-84.08652422,8.652384918,
4614,3/25/2022 13:31,Lucknow,Ahmedabad,Voice,504,61.17710337,Tower_1,Postpaid,Outgoing,No,Low,-87.51528397,6.668320934,5
4615,8/8/2023 2:11,Kolkata,Bengaluru,Video,390,454.9256975,Tower_9,Prepaid,Outgoing,Yes,Low,-53.05216481,6.640087876,39.62531018
4616,3/26/2023 14:24,Chennai,Nagpur,Data,242,98.09993542,Tower_11,Prepaid,Outgoing,No,Medium,-82.25606089,2.072880203,5
4617,3/2/2023 14:23,Pune,Nagpur,Data,218,20.28678729,Tower_6,Prepaid,Outgoing,No,High,-63.4450489,3.25195263,5
4618,8/5/2022 21:57,Ahmedabad,Bengaluru,Data,546,9.685731774,Tower_5,Prepaid,Incoming,Yes,High,-84.00277242,6.440487333,
4619,2/6/2023 2:26,Hyderabad,Hyderabad,,213,264.2354588,Tower_2,,Incoming,Yes,Medium,-76.016614,3.323839536,15.97754331
4620,11/12/2023 7:25,Chennai,Pune,Voice,171,75.71531746,Tower_3,Prepaid,Outgoing,No,High,-78.3856805,3.436996563,5
4621,12/15/2022 2:58,Kolkata,Lucknow,,1123,190.6602618,Tower_9,Postpaid,Incoming,No,Medium,-88.09112065,3.990644252,86.61318933
4622,9/12/2022 14:29,Jaipur,Bengaluru,Voice,447,73.62762788,Tower_18,Prepaid,Incoming,Yes,High,-83.17925552,4.330246277,5
4623,10/11/2022 13:25,Mumbai,Pune,Voice,944,59.9145473,Tower_19,Postpaid,Incoming,No,High,-70.94381125,2.463181456,138.862434
4624,6/12/2023 11:18,Hyderabad,Mumbai,Voice,571,,Tower_14,Prepaid,Outgoing,Yes,High,-56.18733007,4.961563443,
4625,11/27/2023 2:51,Nagpur,Chennai,Video,435,299.7592374,Tower_12,Postpaid,Incoming,Yes,Medium,-74.7401996,2.149534582,5
4626,9/15/2022 7:56,Hyderabad,Chennai,Data,293,41.66558055,Tower_9,Postpaid,Incoming,Yes,Low,-74.7097141,3.987979775,5
4627,10/7/2022 18:33,Hyderabad,Hyderabad,Data,1035,96.56797336,Tower_4,Postpaid,Outgoing,No,High,-88.91086351,6.344425891,117.5161686
4628,8/13/2023 12:29,Surat,Pune,Data,117,15.01655384,Tower_10,Prepaid,Outgoing,No,High,-64.17441121,9.741176496,5
4629,6/19/2023 5:49,Hyderabad,Jaipur,Video,355,320.9338398,Tower_17,Postpaid,Incoming,Yes,Medium,-78.99802846,6.328533964,97.69367263
4630,7/6/2022 5:40,Mumbai,Hyderabad,Data,278,58.88546875,Tower_3,Prepaid,Outgoing,No,Low,-61.66505638,5.905011224,5
4631,4/24/2022 20:29,Hyderabad,Delhi,Video,436,31.16940353,Tower_18,Prepaid,Outgoing,No,Low,-88.67210366,9.565455706,5
4632,9/27/2023 19:04,Lucknow,Kolkata,Video,124,56.97614061,Tower_2,Prepaid,Incoming,Yes,High,-78.40327056,3.98895517,5
4633,6/13/2022 14:28,Surat,Kolkata,Data,236,70.23176182,Tower_7,Postpaid,Incoming,No,High,-66.99567843,8.765411344,5
4634,9/25/2022 23:21,Nagpur,Surat,Data,346,92.84746493,,Postpaid,,No,High,-61.48221259,6.882178055,5
4635,10/13/2022 10:41,Chennai,Pune,Video,1199,133.7155726,Tower_11,Postpaid,Incoming,No,Low,-87.59646589,7.101171458,138.8347055
4636,6/22/2022 8:20,Bengaluru,Nagpur,Voice,598,90.98635745,Tower_11,Postpaid,Outgoing,Yes,Low,-82.30590109,4.803243118,5
4637,10/30/2022 10:01,Mumbai,Delhi,Video,881,233.4879653,Tower_8,Postpaid,Incoming,Yes,High,-55.15111423,4.268035611,218.4026635
4638,12/23/2022 21:11,Hyderabad,Ahmedabad,Voice,667,55.14736528,Tower_7,Postpaid,Outgoing,Yes,Medium,-54.36754345,7.928345435,5
4639,11/9/2022 19:23,Ahmedabad,Kolkata,Video,59,47.32362433,Tower_17,Prepaid,Outgoing,Yes,Medium,-77.02106167,7.868320391,
4640,8/13/2023 13:34,Bengaluru,Nagpur,Data,151,49.47386641,Tower_10,Postpaid,Incoming,No,Low,-79.21974166,1.89872042,5
4641,2/14/2023 14:43,Lucknow,Kolkata,Video,64,350.2933524,Tower_15,Postpaid,Incoming,No,High,-85.74811539,9.037134402,5
4642,6/18/2023 7:05,Surat,Nagpur,Data,64,75.68248562,Tower_2,Prepaid,Outgoing,No,Low,-81.17504367,5.427176632,5
4643,1/31/2022 8:20,Nagpur,Bengaluru,Data,1034,47.64543424,Tower_4,,Outgoing,No,Low,-78.35063399,7.995356997,5
4644,5/26/2022 6:43,Mumbai,Chennai,Data,82,11.38281195,Tower_5,Prepaid,Incoming,No,Medium,-84.29198561,3.678589018,5
4645,5/19/2022 1:34,Chennai,Ahmedabad,Video,444,58.61435025,Tower_6,Postpaid,Outgoing,Yes,Low,-68.76225076,6.087825877,5
4646,8/15/2022 2:11,Hyderabad,Mumbai,Data,181,71.67038572,Tower_11,,Outgoing,No,High,-80.25589831,6.488329486,5
4647,10/13/2023 23:19,Lucknow,Ahmedabad,Data,1125,22.58819471,Tower_10,Postpaid,Outgoing,No,Medium,-75.77066088,5.400927841,5
4648,1/24/2022 23:24,Chennai,Hyderabad,Data,1008,3.510815939,Tower_15,Prepaid,Outgoing,No,Medium,-81.27105858,1.535516684,74.98123831
4649,4/27/2023 1:49,Surat,Hyderabad,,484,18.52058736,Tower_8,Postpaid,Outgoing,Yes,Medium,-58.52015525,7.77910749,5
4650,9/2/2022 19:47,Ahmedabad,Ahmedabad,Video,118,254.5980807,Tower_6,Prepaid,Outgoing,No,High,-69.92485435,6.84177418,
4651,1/17/2023 10:25,Kolkata,Ahmedabad,Data,671,27.33205875,Tower_12,Postpaid,Incoming,Yes,Low,-82.74131124,5.287754137,5
4652,3/3/2023 17:09,Nagpur,Nagpur,Video,111,339.2983156,Tower_12,Prepaid,Incoming,Yes,Medium,-60.727207,1.386341624,5
4653,11/12/2023 9:48,Bengaluru,Chennai,Video,392,355.353149,Tower_15,Postpaid,Outgoing,No,Low,-81.08642979,9.898786949,88.65240862
4654,1/12/2022 5:39,Delhi,Chennai,,632,222.0652926,Tower_11,Prepaid,Incoming,No,Low,-50.58052126,1.308749861,149.5031502
4655,2/7/2023 16:38,Pune,Surat,,125,13.70660668,Tower_6,Prepaid,Outgoing,Yes,High,-74.54541501,9.996747886,5
4656,5/8/2023 2:37,Mumbai,Mumbai,,391,4.535162261,Tower_9,Prepaid,Outgoing,Yes,Low,-84.19404029,5.310773023,32.12247193
4657,2/14/2023 8:04,Pune,Delhi,Video,426,56.92502645,Tower_10,Postpaid,Incoming,No,High,-78.79519214,6.936165477,5
4658,3/13/2022 5:57,Mumbai,Nagpur,Video,273,496.5170033,Tower_14,Postpaid,Outgoing,Yes,High,-58.4547112,4.904528716,165.5572505
4659,9/25/2023 2:52,Hyderabad,Pune,Video,178,51.51206347,Tower_18,Prepaid,Outgoing,No,Medium,-61.00567817,6.466253664,5
4660,11/19/2022 20:00,Lucknow,Jaipur,Data,212,26.03237473,Tower_14,,Incoming,No,Medium,-89.97301082,4.291851335,5
4661,7/31/2022 23:57,Bengaluru,Bengaluru,Data,372,88.07746341,Tower_13,Prepaid,Incoming,No,Medium,-63.24344291,6.54831208,16.5200022
4662,1/17/2023 7:23,Delhi,Surat,Video,678,352.440714,Tower_8,Prepaid,Incoming,Yes,Low,-81.46342259,7.7984316,183.6447681
4663,3/21/2023 16:31,Lucknow,Chennai,Data,438,23.12927816,Tower_19,Postpaid,Incoming,No,Low,-55.53587945,6.631367911,5
4664,6/12/2022 0:50,Lucknow,Bengaluru,Data,501,81.35189668,Tower_6,Postpaid,Incoming,No,High,-82.6275848,5.231503281,5
4665,9/1/2022 8:45,Hyderabad,Chennai,Video,234,485.6498867,Tower_18,Postpaid,Outgoing,Yes,Low,-88.41115193,3.518153883,86.62801443
4666,1/13/2023 20:06,Pune,Mumbai,Voice,901,61.65483062,Tower_10,Postpaid,Outgoing,No,Low,-60.69353492,4.324383472,52.33890904
4667,3/5/2023 3:27,Nagpur,Lucknow,Video,288,348.7497532,Tower_6,Postpaid,Outgoing,No,Low,-89.44609458,5.205963671,5
4668,11/3/2023 18:40,Bengaluru,Mumbai,Data,278,78.18249246,Tower_17,,Incoming,No,Low,-76.92975492,7.553799582,5
4669,8/4/2022 12:39,Chennai,Pune,Data,252,96.4449824,Tower_2,Postpaid,Outgoing,Yes,Medium,-76.03625073,3.180530441,5
4670,3/12/2022 8:26,Delhi,Surat,Video,363,46.49485044,Tower_7,Prepaid,Incoming,Yes,Medium,-74.98762757,6.111084061,5
4671,3/10/2022 1:07,Bengaluru,Lucknow,Video,148,440.5916551,Tower_19,Prepaid,Incoming,Yes,High,-56.92793334,2.479130136,81.38455898
4672,10/18/2023 20:26,Delhi,Chennai,Video,641,331.8256354,Tower_9,,Outgoing,No,Medium,-51.70040796,3.501384403,127.6914658
4673,10/19/2022 16:07,Bengaluru,Nagpur,Data,683,16.69795771,Tower_19,Postpaid,Incoming,No,Low,-68.32417933,8.836300998,31.06511976
4674,2/10/2022 18:15,Mumbai,Lucknow,Data,494,85.08877327,Tower_3,Postpaid,Outgoing,Yes,High,-69.02298753,7.471149332,20.99005023
4675,5/4/2022 10:16,Ahmedabad,Kolkata,Voice,525,79.16668917,Tower_9,Prepaid,Incoming,No,Low,-57.15335975,2.247832376,
4676,10/16/2023 1:40,Surat,Lucknow,Data,977,70.5976418,Tower_12,Prepaid,Outgoing,No,Medium,-86.35841323,6.195416441,5
4677,2/2/2022 9:04,Jaipur,Chennai,Video,31,496.8870143,Tower_9,Prepaid,Outgoing,Yes,Medium,-58.74749486,8.468549605,5
4678,1/11/2023 19:53,Mumbai,Chennai,Video,642,438.3063149,Tower_9,Postpaid,Outgoing,No,Low,-50.99054778,3.810385244,243.1961971
4679,5/2/2023 10:22,Mumbai,Lucknow,Voice,418,62.45167719,Tower_11,Postpaid,Incoming,No,High,-81.83494861,8.18112483,13.28136735
4680,3/27/2022 17:32,Pune,Lucknow,Voice,530,69.89610859,Tower_10,Prepaid,Outgoing,No,Low,-86.84921944,3.261029674,5
4681,4/26/2022 22:14,Mumbai,Bengaluru,Voice,566,59.20309771,Tower_15,Prepaid,Incoming,No,Medium,-88.01462584,8.299718144,26.2302899
4682,5/9/2022 18:26,Bengaluru,Delhi,Video,144,465.2013834,Tower_6,Prepaid,Incoming,Yes,Medium,-50.23590867,2.621676874,56.27276676
4683,1/4/2022 19:59,Mumbai,Pune,Data,675,63.47380581,Tower_1,Prepaid,Outgoing,Yes,High,-50.60705859,8.149869565,107.8143231
4684,4/1/2023 21:47,Kolkata,Chennai,Video,476,491.9472375,,,Incoming,No,High,-80.77844831,2.574690759,30.44152527
4685,5/4/2022 12:49,Jaipur,Surat,Data,346,91.658163,,Postpaid,Incoming,No,Medium,-88.14314458,8.541100458,5
4686,11/18/2023 17:33,Kolkata,Bengaluru,Video,268,67.71191549,Tower_9,Prepaid,Outgoing,No,Low,-62.64166343,4.192233518,5
4687,7/9/2022 20:11,Mumbai,Pune,Data,444,66.95525927,Tower_17,Prepaid,Incoming,Yes,Medium,-64.249522,3.93647942,5
4688,4/4/2023 6:16,Hyderabad,Jaipur,Video,64,362.6034872,Tower_18,Prepaid,Incoming,Yes,Medium,-80.4201267,1.002207615,5
4689,9/22/2022 5:13,Jaipur,Hyderabad,Video,232,387.8379838,Tower_5,Prepaid,Outgoing,No,Medium,-86.93676275,6.267000588,5
4690,7/13/2022 0:31,Delhi,Hyderabad,Data,439,60.25097629,Tower_13,Prepaid,Outgoing,Yes,Medium,-66.49490811,8.436759646,5
4691,7/29/2023 20:48,Bengaluru,Pune,Video,451,264.5958994,Tower_14,Postpaid,Outgoing,No,High,-63.99865263,6.682377768,62.97432234
4692,12/30/2023 22:13,Mumbai,Chennai,Video,884,218.6058355,Tower_4,Prepaid,Outgoing,No,High,-89.29227355,6.712700669,184.5937639
4693,7/5/2022 6:04,Bengaluru,Jaipur,Data,174,60.21515015,Tower_18,Postpaid,Incoming,Yes,Medium,-70.09097151,3.717221865,5
4694,9/21/2023 6:46,Chennai,Mumbai,Voice,517,43.23367527,Tower_18,Postpaid,Incoming,No,Low,-88.58596716,1.70020102,5
4695,11/18/2022 5:29,Bengaluru,Delhi,Data,390,13.96172939,Tower_2,,Incoming,No,Medium,-80.89553247,7.725921116,5
4696,1/25/2023 9:12,Hyderabad,Chennai,,1177,68.70769489,Tower_2,Postpaid,Outgoing,No,Low,-76.74247724,6.268529899,141.6332698
4697,2/13/2023 8:03,Chennai,Mumbai,Data,48,88.56861252,Tower_19,,Outgoing,No,Low,-71.15399842,9.025630281,5
4698,5/9/2023 4:50,Hyderabad,Chennai,Data,400,56.16014349,Tower_19,Postpaid,,No,Low,-67.95998057,1.999692681,5
4699,2/26/2022 22:36,Delhi,Mumbai,,467,283.8272691,Tower_15,Prepaid,Outgoing,No,High,-82.38282146,3.444553474,81.13202031
4700,12/19/2022 4:48,Bengaluru,Lucknow,Data,843,21.57842781,Tower_1,Postpaid,Incoming,No,Low,-74.58472987,2.63942345,43.85457033
4701,3/28/2023 16:38,Ahmedabad,Nagpur,,526,40.37491514,Tower_14,Postpaid,Outgoing,No,High,-89.08376534,6.09307267,
4702,11/21/2023 23:53,Lucknow,Ahmedabad,Data,274,97.93739701,Tower_16,Postpaid,Incoming,No,High,-60.57567574,8.325826059,5
4703,3/20/2023 11:38,Surat,Nagpur,Data,570,45.30648085,Tower_18,,Incoming,Yes,Low,-84.6199141,8.177835345,5
4704,5/27/2022 13:29,Ahmedabad,Nagpur,Voice,452,68.46601573,Tower_14,Prepaid,Outgoing,No,Medium,-72.0893666,2.755555495,
4705,4/29/2023 23:18,Jaipur,Ahmedabad,,200,285.4953076,Tower_16,Postpaid,Incoming,No,High,-78.04817699,7.572800117,5
4706,2/3/2022 16:41,Chennai,Kolkata,Voice,582,70.15430735,Tower_6,Postpaid,Outgoing,No,Low,-89.6106451,4.214400655,5
4707,2/12/2022 14:49,Chennai,Jaipur,Voice,129,41.20291418,Tower_15,Prepaid,Outgoing,No,Medium,-81.43650126,9.400959903,5
4708,10/12/2023 10:44,Chennai,Mumbai,Video,1167,263.3698373,Tower_17,Postpaid,Outgoing,No,High,-59.50738433,2.876554433,162.5464964
4709,10/25/2023 9:27,Nagpur,Ahmedabad,Voice,1141,98.03548254,Tower_18,Prepaid,Incoming,No,High,-60.50612071,2.961768677,5
4710,5/26/2022 16:34,Pune,Jaipur,Data,339,87.98045201,Tower_15,Postpaid,Incoming,No,Medium,-52.3952636,5.625880672,5
4711,10/13/2023 16:46,Nagpur,Chennai,Video,624,424.3963632,Tower_16,Prepaid,Incoming,Yes,Low,-61.40890538,8.758314525,5
4712,5/22/2022 7:37,Delhi,Hyderabad,Voice,488,85.9340353,Tower_18,Prepaid,Outgoing,No,High,-80.56016017,3.881965615,10.17645643
4713,8/5/2022 13:29,Nagpur,Ahmedabad,Data,374,95.61458811,Tower_12,Prepaid,Incoming,Yes,Low,-85.96144755,8.781727357,5
4714,9/15/2022 13:51,Lucknow,Pune,Video,496,274.7782648,Tower_12,Postpaid,,Yes,High,-76.45515796,7.811306373,5
4715,9/14/2022 6:54,Bengaluru,Ahmedabad,Data,187,92.49140307,Tower_5,Prepaid,Incoming,No,Low,-86.39622947,7.823652486,5
4716,7/15/2022 8:00,Delhi,Delhi,Data,45,92.7194843,Tower_16,Postpaid,Incoming,Yes,Low,-73.9702654,3.59835204,5
4717,2/13/2023 13:14,Kolkata,Ahmedabad,Data,186,92.47433674,Tower_11,Postpaid,Incoming,Yes,Low,-78.25846645,4.005857964,5
4718,1/4/2023 5:52,Surat,Delhi,Data,949,41.37549957,Tower_8,Prepaid,Outgoing,Yes,Low,-52.7497232,7.030072677,9.683697002
4719,9/27/2023 16:51,Bengaluru,Surat,Video,570,105.0116934,Tower_11,Prepaid,Outgoing,No,Low,-63.21395511,1.957903468,23.79844495
4720,12/24/2023 6:55,Mumbai,Jaipur,Data,1199,56.16118772,Tower_17,Postpaid,Incoming,Yes,Medium,-77.98920657,9.70406519,187.2707201
4721,10/12/2022 8:04,Kolkata,Hyderabad,,672,79.90931194,Tower_18,Postpaid,Outgoing,Yes,Medium,-63.16167864,7.525838,5
4722,11/5/2022 1:39,Pune,Delhi,Data,194,39.98227964,Tower_4,Postpaid,Outgoing,No,High,-78.81447625,4.195413705,5
4723,2/16/2022 7:31,Mumbai,Surat,Voice,121,84.93781684,Tower_1,Prepaid,Incoming,No,High,-87.45978123,2.671579601,5
4724,11/25/2023 17:47,Bengaluru,Hyderabad,Data,315,41.24168833,Tower_19,Prepaid,Outgoing,No,Low,-75.22924708,5.929754132,5
4725,12/28/2022 18:57,Ahmedabad,Bengaluru,Voice,818,94.98819883,,Prepaid,Incoming,No,High,-61.07854821,6.044847292,
4726,5/27/2023 21:12,Surat,Surat,Voice,314,83.18363868,Tower_17,Prepaid,Outgoing,Yes,High,-81.15024222,4.473365832,5
4727,1/14/2023 15:28,Bengaluru,Bengaluru,,651,3.301793093,Tower_13,Postpaid,Outgoing,No,Low,-51.30497872,8.893149055,5
4728,10/8/2022 19:30,Kolkata,Lucknow,Data,954,78.35918669,Tower_7,Prepaid,Outgoing,No,Medium,-80.36982341,7.973702813,5
4729,6/11/2022 16:45,Bengaluru,Nagpur,Video,422,387.4672073,Tower_10,Postpaid,Outgoing,Yes,Medium,-57.04576798,8.036449414,106.7306002
4730,7/15/2023 5:08,Mumbai,Ahmedabad,Data,187,15.74740022,Tower_19,Postpaid,Outgoing,Yes,Medium,-65.45944052,7.551096453,5
4731,11/2/2023 8:08,Chennai,Delhi,Voice,538,6.747944416,Tower_18,Prepaid,Outgoing,No,Low,-54.50084461,6.826942906,5
4732,2/19/2023 21:47,Nagpur,Ahmedabad,Data,101,65.36118973,Tower_11,Prepaid,Outgoing,No,Medium,-57.55266322,6.891882609,5
4733,6/1/2023 4:20,Chennai,Bengaluru,Voice,304,32.43179634,Tower_3,Prepaid,Outgoing,Yes,Low,-84.62905842,7.537293507,5
4734,3/31/2023 11:03,Kolkata,Delhi,Video,443,453.0288314,Tower_16,,Incoming,Yes,Medium,-73.73603353,2.430167338,8.713143259
4735,10/3/2023 9:43,Lucknow,Ahmedabad,Voice,1129,49.66449964,Tower_6,Postpaid,Outgoing,Yes,Medium,-70.86911741,6.088595662,5
4736,5/4/2023 18:23,Bengaluru,Surat,Voice,477,14.36068749,Tower_13,Postpaid,Incoming,No,Medium,-65.08058471,8.437677745,5
4737,5/1/2023 14:04,Pune,Delhi,Voice,358,92.70568483,Tower_5,Postpaid,Incoming,No,Medium,-80.13426499,3.105355534,5
4738,2/27/2023 3:15,Hyderabad,Hyderabad,Data,218,46.01654355,Tower_14,,Outgoing,Yes,High,-62.08270742,7.001396848,5
4739,1/1/2024 10:11,Lucknow,Ahmedabad,Voice,770,65.56474358,,Postpaid,Outgoing,No,Medium,-87.13433339,4.276161243,5
4740,5/9/2023 6:33,Ahmedabad,Chennai,Voice,445,58.38737308,Tower_17,Postpaid,Outgoing,No,High,-58.04757921,5.888600874,
4741,1/13/2023 2:00,Mumbai,Pune,Data,613,15.61588333,Tower_15,Postpaid,Outgoing,No,Low,-77.78044978,3.403291039,5
4742,12/11/2022 16:34,Bengaluru,Delhi,Video,930,351.6195624,Tower_5,Prepaid,Incoming,Yes,Low,-69.05293509,4.982601088,187.5591441
4743,3/4/2023 7:06,Hyderabad,Pune,Video,461,135.3589239,Tower_6,,,Yes,Medium,-81.86187798,9.133677544,5
4744,6/18/2022 23:28,Lucknow,Hyderabad,Voice,372,49.82478523,Tower_17,Prepaid,Incoming,No,Low,-78.62422672,1.730434698,5
4745,2/10/2022 16:51,Surat,Kolkata,Data,298,46.30849724,Tower_17,Prepaid,Outgoing,Yes,Low,-87.64762448,8.024212361,5
4746,10/26/2023 17:38,Mumbai,Pune,Video,1041,145.9909124,Tower_12,Postpaid,Outgoing,No,Medium,-67.98936741,1.172544018,156.3435978
4747,7/2/2022 20:09,Nagpur,Nagpur,Video,324,199.8076661,Tower_8,,Incoming,No,High,-66.33090162,2.958504269,5
4748,9/12/2022 3:08,Bengaluru,Jaipur,Voice,355,77.64252162,Tower_3,Prepaid,Outgoing,No,Medium,-82.90942805,8.086573357,5
4749,9/4/2023 8:41,Kolkata,Jaipur,Voice,500,6.794642188,Tower_10,Postpaid,Outgoing,No,Medium,-61.94511548,3.477501348,5
4750,10/5/2023 16:04,Lucknow,Mumbai,Video,800,64.40271462,Tower_12,Postpaid,Outgoing,Yes,High,-59.02076451,2.876079211,5
4751,11/2/2022 0:58,Surat,Surat,Video,523,296.3770282,Tower_13,Prepaid,Incoming,No,Low,-56.53450911,6.909195299,5
4752,3/8/2023 13:33,Delhi,Chennai,Data,238,72.02679839,Tower_16,Postpaid,Incoming,Yes,High,-81.34252117,5.49581858,5
4753,10/15/2023 4:47,Ahmedabad,Mumbai,Video,794,391.1025384,Tower_2,Prepaid,Outgoing,No,Low,-89.46160188,3.922235709,
4754,5/18/2023 15:08,Lucknow,Lucknow,Video,572,433.7207559,Tower_7,Prepaid,Outgoing,Yes,High,-87.54784713,4.894536483,5
4755,12/2/2023 1:20,Bengaluru,Lucknow,Voice,1113,93.08347187,Tower_4,Postpaid,Incoming,No,Low,-74.25207148,9.458046518,124.277315
4756,11/27/2022 21:18,Pune,Bengaluru,Voice,396,85.72847121,Tower_8,Postpaid,Incoming,No,High,-70.20657179,1.301363682,5
4757,11/30/2022 18:59,Lucknow,Jaipur,,272,40.8391676,Tower_1,Postpaid,Incoming,No,Medium,-73.0422766,8.023813021,5
4758,1/1/2022 13:21,Hyderabad,Mumbai,Data,1156,67.48901292,Tower_7,Postpaid,Outgoing,No,High,-85.11403168,8.531358996,141.8539902
4759,4/8/2023 12:09,Surat,Delhi,Voice,187,5.002975456,Tower_7,Prepaid,Outgoing,No,Low,-70.97131182,3.568849166,5
4760,5/26/2022 16:32,Lucknow,Delhi,Data,439,75.07521465,Tower_9,Postpaid,Outgoing,No,Medium,-84.98956014,3.204896253,5
4761,10/24/2022 21:49,Bengaluru,Kolkata,Video,932,163.0746691,,Postpaid,Incoming,Yes,High,-53.04963553,6.796109424,76.60999438
4762,9/13/2022 1:31,Delhi,Mumbai,Video,151,16.55435731,Tower_5,Prepaid,Incoming,No,Low,-68.86090396,3.88202945,5
4763,4/30/2023 20:48,Jaipur,Delhi,Data,296,,Tower_9,Postpaid,Incoming,Yes,High,-71.51999957,9.585271772,
4764,9/23/2023 17:17,Mumbai,Nagpur,Video,409,29.24819903,Tower_16,Prepaid,Incoming,No,Medium,-87.33377633,1.20150468,5
4765,7/22/2023 1:53,Jaipur,Kolkata,Voice,208,55.83544545,Tower_19,Prepaid,Outgoing,Yes,High,-77.74820835,5.182306137,5
4766,10/6/2023 11:37,Lucknow,Nagpur,Video,786,352.7894616,Tower_5,Postpaid,Outgoing,No,Low,-55.82958252,1.786420563,5
